Date,Open,High,Low,Close,Volume,AvgVol20,VolDisp20,SMA20,SMA60,SMA120,SMA480,RSI14,POC_20D_UltraShort,POC_90D_Short,POC_365D_Mid,POC_1095D_Long
2015-11-24,0.7532996751862865,0.7659683742472033,0.7498888894654513,0.7593904137611389,195428000,381882000,-48.83,0.73,0.64,0.58,0.49,65.49,0.7 - 0.8 (85.2%),0.6 - 0.7 (39.4%),0.5 - 0.6 (57.2%),0.4 - 0.5 (31.8%)
2015-11-25,0.7579287154587517,0.7669429607519451,0.7557360423596741,0.758415937423706,138300000,377945200,-63.41,0.73,0.65,0.58,0.49,65.05,0.7 - 0.8 (91.9%),0.6 - 0.7 (40.3%),0.5 - 0.6 (57.2%),0.4 - 0.5 (31.8%)
2015-11-27,0.7598777335844322,0.7671865859646657,0.7559796673645219,0.7647503018379211,86996000,365936600,-76.23,0.73,0.65,0.58,0.49,66.61,0.7 - 0.8 (오류),0.6 - 0.7 (41.6%),0.5 - 0.6 (57.2%),0.4 - 0.5 (31.8%)
2015-11-30,0.7654812216931498,0.7762009187227343,0.7647503306190601,0.7727900743484497,327244000,367240800,-10.89,0.74,0.66,0.58,0.49,68.54,0.7 - 0.8 (오류),0.6 - 0.7 (41.4%),0.5 - 0.6 (56.9%),0.4 - 0.5 (31.9%)
2015-12-01,0.7796116492389433,0.7986146996346262,0.7788807582171406,0.7978838086128235,409496000,378211200,8.27,0.74,0.66,0.59,0.49,73.64,0.7 - 0.8 (오류),0.6 - 0.7 (41.3%),0.5 - 0.6 (56.6%),0.4 - 0.5 (31.9%)
2015-12-02,0.7991018401648331,0.8073851934537445,0.7900875959285958,0.7917929887771606,294240000,374084800,-21.34,0.75,0.66,0.59,0.5,70.64,0.7 - 0.8 (오류),0.6 - 0.7 (41.4%),0.5 - 0.6 (56.5%),0.4 - 0.5 (31.9%)
2015-12-03,0.7981275637053578,0.8064109193340132,0.7861897523078225,0.7900878190994263,246656000,364304400,-32.29,0.75,0.67,0.59,0.5,69.79,0.7 - 0.8 (오류),0.6 - 0.7 (41.4%),0.5 - 0.6 (56.5%),0.4 - 0.5 (31.9%)
2015-12-04,0.7900876972585307,0.8237084528050892,0.7900876972585307,0.8222466707229614,458756000,363302200,26.27,0.76,0.67,0.59,0.5,75.76,0.7 - 0.8 (88.1%),0.6 - 0.7 (41.1%),0.5 - 0.6 (56.0%),0.4 - 0.5 (31.9%)
2015-12-07,0.8220030487638313,0.8220030487638313,0.804218169201765,0.8066544532775879,333588000,321368000,3.8,0.76,0.68,0.59,0.5,68.67,0.7 - 0.8 (79.3%),0.6 - 0.7 (40.5%),0.5 - 0.6 (55.5%),0.4 - 0.5 (32.0%)
2015-12-08,0.7966656594327358,0.8210285005434392,0.7915494802251667,0.8176177144050598,314488000,312464000,0.65,0.77,0.68,0.6,0.5,70.74,0.7 - 0.8 (71.6%),0.6 - 0.7 (40.3%),0.5 - 0.6 (55.3%),0.4 - 0.5 (32.0%)
